order_id,customer_age,customer_tenure_days,product_category,product_price,days_since_last_purchase,previous_returns,product_rating,discount_applied,size_purchased,is_return
845,36,502,Fashion,48.74,11,3,4.5,0,L,0
4911,28,25,Fashion,67.7,32,1,3.8,0,L,0
6638,19,292,Electronics,346.81,34,1,3.7,0,,0
9530,33,178,Fashion,56.42,49,0,4.6,0,M,0
8271,18,28,Fashion,15.91,1,0,4.0,0,M,0
7770,48,655,Electronics,25.39,33,0,4.5,0,,0
5661,34,40,Fashion,47.09,97,1,4.0,1,L,1
4430,29,96,Fashion,82.84,22,0,4.1,1,M,0
2568,42,223,Fashion,14.22,0,0,3.4,0,L,0
9197,53,268,Fashion,26.69,39,0,5.0,0,S,0
5282,42,111,Fashion,12.71,24,1,4.4,0,S,0
2496,44,248,Fashion,18.52,53,0,4.4,1,S,1
6179,54,545,Home_Decor,32.68,125,0,4.7,0,,0
8784,21,476,Home_Decor,38.94,38,0,3.9,0,,0
8436,36,319,Home_Decor,85.37,126,0,3.8,1,,0
3873,21,9,Electronics,28.88,13,0,4.3,0,,0
690,40,2169,Fashion,42.38,75,1,3.6,0,XL,0
7023,28,24,Home_Decor,11.75,95,1,3.7,0,,0
2240,43,257,Fashion,19.07,9,1,4.1,0,XS,0
6316,43,171,Fashion,36.71,29,0,3.9,0,L,0
7367,55,27,Home_Decor,12.04,88,0,3.1,1,,1
4290,42,82,Electronics,20.56,34,0,4.8,1,,0
1063,48,151,Home_Decor,200.23,76,0,4.6,0,,0
5628,46,393,Fashion,33.65,4,0,4.9,0,M,0
9710,22,103,Fashion,23.92,36,0,4.2,0,M,0
6948,45,69,Fashion,46.56,5,2,3.8,1,XS,1
7967,47,52,Electronics,10.0,16,0,3.9,0,,0
2098,22,159,Home_Decor,15.89,10,0,3.8,0,,0
8849,29,80,Electronics,28.99,74,0,3.1,0,,0
8153,28,945,Fashion,24.32,88,0,3.7,0,L,0
7442,68,223,Fashion,10.0,11,1,4.4,0,XL,1
5469,31,756,Electronics,30.27,20,0,4.4,0,,0
2055,18,159,Fashion,39.01,85,2,2.7,0,L,1
5190,55,440,Electronics,32.01,79,0,4.6,0,,1
8759,36,129,Electronics,33.17,9,1,4.3,1,,0
8185,35,15,Home_Decor,10.0,26,1,4.1,0,,0
4766,37,12,Electronics,18.9,39,0,3.7,1,,0
378,37,377,Fashion,15.45,2,1,3.8,0,S,0
8500,47,88,Fashion,94.15,1,1,3.7,1,XL,0
107,57,230,Home_Decor,44.81,43,2,3.7,0,,0
9920,36,192,Home_Decor,16.26,12,0,4.2,0,,0
4886,29,483,Fashion,184.99,42,0,3.5,0,XL,0
1177,18,202,Fashion,146.19,3,1,3.1,1,L,1
8282,51,124,Fashion,10.26,11,2,4.8,0,L,1
3533,33,550,Fashion,128.28,33,0,4.1,1,S,1
8165,18,1694,Home_Decor,73.98,9,0,4.7,0,,0
8402,48,345,Electronics,20.47,36,1,3.9,0,,1
1975,34,517,Fashion,53.5,65,0,3.2,0,L,0
890,48,519,Fashion,82.63,1,0,4.1,0,M,1
5163,33,97,Fashion,25.79,28,0,4.1,1,S,0
1296,33,12,Fashion,57.63,14,0,3.2,1,L,0
2910,50,393,Fashion,24.67,8,1,3.7,1,XL,0
3269,37,169,Fashion,17.89,34,0,2.9,0,L,1
824,30,66,Electronics,81.14,34,0,3.1,0,,0
6369,25,446,Fashion,29.35,20,0,4.0,0,XL,0
9478,54,156,Fashion,10.0,9,0,4.5,0,S,1
3181,46,59,Home_Decor,62.87,19,0,4.1,0,,0
2265,43,300,Fashion,63.94,51,0,2.5,0,S,1
4715,35,91,Fashion,70.17,59,1,4.6,0,M,1
4064,38,19,Fashion,49.85,35,0,4.1,1,S,1
1823,32,744,Electronics,10.64,75,0,4.2,1,,0
380,25,300,Fashion,16.37,75,1,5.0,0,M,0
2116,28,316,Fashion,18.93,15,1,4.3,1,M,0
9267,32,531,Home_Decor,174.94,119,1,4.0,0,,1
8526,22,301,Electronics,30.49,34,0,4.1,0,,0
8529,47,749,Electronics,14.14,66,3,4.2,0,,0
5714,39,89,Fashion,22.42,118,0,3.6,1,XS,0
1887,25,108,Fashion,149.53,138,0,4.5,1,L,1
7558,34,201,Fashion,46.6,11,0,3.2,0,M,0
2636,47,175,Fashion,10.95,34,1,4.2,0,M,0
3921,57,16,Home_Decor,15.77,18,0,4.7,0,,0
6390,44,26,Fashion,29.05,42,0,4.6,0,S,0
8491,50,2099,Electronics,16.92,73,0,4.2,0,,0
9238,18,386,Fashion,76.2,21,0,4.0,1,S,0
2374,41,7,Electronics,10.02,8,2,5.0,0,,1
6265,27,252,Electronics,59.94,13,0,4.3,0,,0
8416,38,944,Fashion,68.87,46,0,4.6,0,L,0
244,45,1252,Fashion,36.63,47,2,2.8,1,L,0
2247,24,181,Electronics,43.37,7,0,2.7,1,,0
5557,35,68,Fashion,47.23,50,0,4.0,0,S,0
6822,57,100,Fashion,10.74,21,0,3.6,0,XL,1
6775,21,64,Fashion,10.24,10,0,4.6,0,L,1
1584,35,706,Home_Decor,17.16,44,0,3.7,1,,0
7190,18,674,Fashion,91.28,22,1,4.1,1,M,1
1344,49,886,Electronics,10.0,20,0,3.9,0,,0
6445,44,282,Fashion,42.12,11,0,3.8,0,XL,0
2442,51,58,Fashion,18.53,43,1,4.5,0,XL,1
8538,55,34,Electronics,31.65,74,0,3.8,1,,0
2765,38,330,Fashion,35.56,58,1,4.3,1,L,0
6308,45,777,Fashion,101.24,66,0,4.1,0,XS,1
3793,38,16,Fashion,43.45,45,0,3.5,0,L,1
869,42,171,Fashion,14.09,7,0,3.6,0,S,1
3561,37,31,Electronics,17.79,0,2,4.6,1,,0
4099,33,273,Fashion,18.97,107,0,4.8,1,M,0
7383,31,16,Fashion,18.76,1,2,3.4,0,XXL,0
3710,35,239,Electronics,141.81,10,0,3.5,0,,0
6395,24,834,Fashion,10.08,0,0,4.0,0,L,0
4753,32,930,Fashion,16.73,5,1,3.8,0,M,1
2227,52,28,Fashion,10.48,18,0,4.3,0,M,0
2213,45,623,Electronics,56.79,97,0,4.1,0,,0
4181,38,144,Fashion,56.25,11,0,2.9,1,XXL,0
47,29,47,Fashion,10.0,14,1,4.1,0,S,0
9818,35,382,Electronics,29.31,15,1,3.4,0,,0
8915,33,74,Fashion,19.09,30,0,3.9,0,L,0
6214,19,191,Electronics,11.08,68,0,3.2,1,,0
2941,46,417,Electronics,25.03,26,0,4.1,0,,0
7859,18,1374,Fashion,13.66,22,0,3.3,0,XXL,0
3990,25,2,Electronics,23.36,3,0,4.3,0,,0
6313,20,731,Fashion,12.8,3,0,3.6,0,M,0
3210,40,3,Fashion,12.14,19,0,4.2,0,XL,0
36,20,466,Home_Decor,12.87,39,2,3.2,0,,1
5358,24,795,Electronics,11.72,20,0,4.0,0,,0
1964,42,551,Home_Decor,30.2,5,0,2.9,0,,0
7305,40,291,Fashion,63.44,6,0,3.7,1,L,0
7092,55,138,Fashion,52.26,18,1,5.0,0,L,0
7176,39,715,Fashion,80.81,40,1,3.3,0,XXL,0
8851,57,48,Fashion,153.27,117,0,3.7,1,M,1
663,34,73,Fashion,55.65,56,1,4.1,0,L,1
6485,43,42,Fashion,73.67,12,0,4.1,0,L,0
717,36,215,Home_Decor,70.14,85,0,5.0,0,,0
474,51,120,Fashion,79.06,26,1,3.5,0,L,0
6512,45,286,Fashion,38.41,189,0,4.1,0,S,0
3115,39,106,Fashion,21.2,6,1,3.8,1,S,0
7241,43,745,Fashion,64.26,60,0,3.5,1,M,0
1139,42,183,Electronics,33.17,3,0,3.9,0,,0
1475,25,281,Fashion,110.86,13,0,4.6,1,M,1
9489,29,468,Fashion,15.5,146,0,4.6,1,L,0
2365,27,15,Electronics,30.16,97,0,4.2,1,,0
4446,25,848,Electronics,24.05,44,0,3.1,1,,0
1916,28,198,Home_Decor,13.29,3,0,3.5,0,,0
9512,22,67,Electronics,16.15,15,1,4.2,0,,0
5321,37,450,Fashion,23.46,261,2,4.5,0,XL,0
3429,40,248,Fashion,10.51,7,1,4.2,0,L,1
1904,39,1035,Fashion,67.04,39,2,4.8,0,M,1
2109,31,112,Electronics,44.15,9,0,3.1,0,,0
1336,30,243,Home_Decor,10.0,43,0,3.3,0,,0
7489,38,224,Fashion,69.23,2,2,4.8,0,XL,0
6025,31,421,Fashion,38.08,4,0,3.7,0,M,0
9321,29,207,Fashion,58.06,81,1,3.6,1,M,1
3278,36,288,Home_Decor,20.68,52,0,3.9,1,,0
7380,39,79,Electronics,10.0,6,0,3.5,1,,0
2473,25,452,Fashion,95.68,106,0,3.0,0,S,0
6989,34,217,Home_Decor,16.16,6,1,4.3,0,,0
5636,43,745,Fashion,10.45,14,0,4.5,0,S,0
443,18,92,Fashion,23.84,19,0,4.3,1,XXL,1
7530,18,40,Electronics,36.5,8,0,3.8,0,,1
8753,42,570,Fashion,16.05,12,3,5.0,1,XL,1
2343,40,25,Home_Decor,90.22,57,0,4.9,0,,0
6838,18,0,Fashion,277.98,112,0,4.3,0,S,0
3087,34,876,Electronics,37.56,33,0,4.7,0,,0
8072,43,87,Electronics,74.49,94,0,4.3,0,,0
7587,22,211,Home_Decor,60.87,10,1,4.3,0,,0
745,41,13,Home_Decor,14.29,5,0,3.6,0,,0
2077,42,43,Electronics,34.69,45,0,5.0,0,,0
3845,54,358,Fashion,14.12,23,0,2.8,0,S,0
9314,33,199,Fashion,13.26,37,2,4.5,0,L,0
7594,33,732,Fashion,12.9,32,2,4.9,0,L,0
8314,24,597,Home_Decor,103.47,50,0,3.7,0,,0
3333,54,1,Fashion,35.1,0,2,3.4,0,M,1
1750,47,354,Electronics,154.34,30,1,4.1,0,,0
6935,45,288,Fashion,192.98,11,0,4.4,0,S,1
6807,24,140,Fashion,55.04,8,1,4.4,1,S,0
1731,32,541,Fashion,64.43,14,0,4.0,0,XS,1
8190,46,229,Fashion,12.99,19,1,3.4,0,L,0
1312,44,81,Electronics,62.56,20,0,4.5,0,,1
8295,45,1064,Electronics,19.76,347,1,3.7,1,,0
4158,29,30,Fashion,48.03,87,0,4.9,0,M,1
4191,39,640,Fashion,10.0,77,0,3.2,0,M,1
7038,23,203,Home_Decor,16.31,79,1,4.0,0,,0
8741,25,990,Home_Decor,39.28,6,1,4.7,1,,0
7887,49,192,Fashion,25.0,35,1,4.7,0,S,0
6977,38,426,Fashion,14.54,137,1,3.4,1,M,0
5308,24,80,Electronics,28.73,11,0,4.4,0,,0
7648,59,1,Fashion,10.0,56,0,2.9,0,M,0
5939,49,655,Fashion,41.24,64,1,3.7,0,L,0
6741,18,258,Fashion,17.13,56,0,4.4,1,L,0
1912,61,90,Fashion,17.11,5,1,3.4,0,M,0
1006,39,123,Home_Decor,42.8,11,1,3.3,1,,0
4859,36,467,Electronics,49.68,30,0,2.8,0,,1
7460,18,26,Fashion,17.37,28,0,3.9,0,M,0
8256,52,142,Electronics,47.92,20,1,4.7,0,,0
6166,27,774,Fashion,23.95,19,1,2.6,0,L,1
1966,36,432,Fashion,52.32,30,0,4.0,0,S,1
520,44,998,Fashion,90.27,200,0,4.3,0,L,0
5283,47,522,Fashion,125.62,34,1,4.6,0,XS,1
1818,26,189,Home_Decor,127.9,88,1,4.3,0,,0
7361,25,90,Fashion,17.59,111,0,4.5,1,S,0
4668,54,1666,Fashion,77.88,117,1,4.4,1,L,1
9013,18,445,Fashion,56.84,27,0,3.4,0,L,0
3802,18,99,Fashion,10.78,3,0,3.3,1,S,1
3381,60,305,Fashion,14.85,5,0,4.4,1,L,0
7627,48,143,Home_Decor,137.07,41,0,4.1,0,,0
6303,46,254,Fashion,10.0,2,0,3.0,0,L,0
689,43,13,Fashion,99.04,14,0,3.5,1,L,0
6361,45,50,Fashion,28.4,62,1,4.0,0,S,1
6053,30,950,Fashion,10.0,59,0,5.0,0,M,0
298,38,98,Fashion,11.97,62,0,4.7,0,L,1
3117,32,378,Fashion,64.57,44,2,2.8,0,M,1
252,46,257,Electronics,30.2,109,0,4.6,0,,0
854,49,101,Home_Decor,82.16,61,0,4.0,0,,1
4730,35,371,Home_Decor,30.05,72,1,5.0,1,,0
5174,23,3,Home_Decor,117.32,229,1,3.9,1,,1
2693,34,796,Fashion,52.53,4,0,4.4,0,XXL,0
8047,27,37,Fashion,52.82,20,0,3.9,0,M,0
1972,18,371,Home_Decor,66.15,5,0,4.4,1,,0
6657,19,92,Electronics,28.79,96,0,4.4,0,,0
821,28,98,Electronics,50.34,7,0,4.0,0,,0
7892,47,52,Fashion,11.93,183,0,3.9,1,M,0
7878,38,546,Fashion,10.0,97,0,3.9,0,XL,0
5324,37,747,Electronics,33.46,62,0,4.4,0,,0
3334,41,0,Fashion,35.62,41,0,3.8,0,S,1
7522,18,15,Electronics,19.83,89,0,4.5,0,,0
8248,30,348,Fashion,144.96,163,0,4.2,1,M,0
6702,33,135,Electronics,10.21,27,0,4.8,0,,0
5562,34,94,Fashion,12.17,55,0,4.1,0,M,0
8361,42,108,Electronics,66.55,155,1,4.3,0,,0
498,32,19,Home_Decor,33.11,23,0,4.4,0,,0
6633,30,524,Fashion,16.28,64,0,5.0,1,XL,0
4342,37,458,Electronics,40.4,46,1,3.6,0,,0
4458,19,311,Fashion,75.98,17,0,3.1,0,M,0
6037,45,16,Fashion,37.65,44,1,4.5,1,S,0
6549,39,749,Fashion,81.26,66,0,5.0,1,XS,1
4291,41,804,Fashion,20.51,1,0,4.0,0,L,0
9529,37,44,Electronics,10.0,56,0,5.0,0,,1
9964,32,619,Fashion,91.62,29,0,3.9,0,S,1
9706,25,740,Electronics,77.38,25,0,4.4,0,,0
850,28,959,Fashion,36.14,61,1,4.1,0,L,0
7265,33,99,Home_Decor,42.16,108,0,4.3,0,,0
3744,37,385,Fashion,11.48,11,1,3.8,1,S,0
1541,34,950,Fashion,70.1,5,2,4.5,0,M,1
1209,18,264,Fashion,36.44,44,0,3.5,1,L,1
3323,18,342,Electronics,19.81,34,2,4.2,1,,0
6985,19,428,Fashion,13.88,37,0,4.7,0,XS,1
9296,23,363,Fashion,29.16,13,0,3.3,0,L,0
5574,30,161,Fashion,19.24,12,1,4.2,0,M,1
2030,29,176,Electronics,18.36,7,0,4.2,0,,0
3360,23,499,Fashion,25.32,18,1,3.5,0,M,1
6806,33,152,Fashion,61.33,26,1,3.9,1,S,0
6987,18,279,Fashion,12.29,59,0,3.4,0,XL,1
3644,34,897,Electronics,38.54,12,1,3.3,1,,0
9833,29,199,Fashion,60.71,32,1,4.4,1,M,0
8664,54,95,Electronics,10.0,3,2,4.2,1,,0
348,18,371,Fashion,36.95,102,0,4.3,1,XL,0
4457,21,241,Fashion,14.33,42,0,2.7,0,M,0
2197,40,480,Fashion,41.05,11,0,4.7,1,XL,1
9038,51,509,Home_Decor,21.24,17,0,3.4,1,,1
8954,28,78,Home_Decor,408.01,14,0,3.9,0,,1
5193,41,1042,Fashion,33.23,29,1,2.9,0,M,1
4568,20,397,Fashion,55.05,35,0,4.8,0,M,0
9718,22,77,Fashion,10.0,19,1,4.4,0,M,0
4493,27,290,Fashion,62.74,42,0,3.7,0,L,1
2357,30,38,Fashion,50.08,48,2,5.0,1,M,0
2080,29,292,Electronics,51.99,9,2,3.7,1,,0
7037,18,1390,Fashion,22.15,96,0,3.2,0,XL,0
5290,45,1016,Fashion,35.12,43,0,3.2,0,S,0
5375,40,217,Fashion,56.54,26,1,4.7,0,L,0
9523,46,103,Fashion,46.65,0,0,3.9,0,L,0
9103,43,161,Electronics,61.38,206,0,4.2,0,,1
5460,32,1930,Electronics,67.22,26,0,3.7,0,,0
360,25,81,Electronics,17.49,50,1,3.8,0,,1
9708,46,617,Fashion,26.84,69,2,3.7,0,M,1
7291,18,195,Fashion,47.67,12,0,4.9,1,M,0
253,60,747,Electronics,87.07,100,1,4.4,0,,1
810,24,422,Fashion,32.62,48,0,5.0,0,XXL,0
6520,39,311,Electronics,78.14,92,1,4.1,0,,0
8955,31,684,Fashion,16.47,98,1,4.7,1,XXL,0
4773,42,279,Electronics,34.93,6,1,3.1,0,,1
6033,41,162,Fashion,59.14,134,2,4.3,0,XL,0
8355,61,271,Electronics,22.65,26,1,3.7,1,,0
7254,46,159,Fashion,17.87,138,2,4.4,1,L,0
2268,38,1048,Electronics,31.25,32,0,3.8,0,,1
8990,29,3,Fashion,17.34,59,0,3.9,1,M,0
1752,43,80,Fashion,353.9,1,2,3.6,1,M,0
2418,39,38,Electronics,31.9,19,1,3.1,1,,0
6924,26,61,Electronics,35.2,79,0,3.6,0,,0
588,24,112,Home_Decor,22.74,4,1,3.5,1,,1
8540,42,466,Fashion,21.71,104,0,3.9,0,XL,0
2216,38,229,Fashion,99.62,185,1,3.8,0,L,1
9114,31,913,Fashion,26.11,71,1,3.7,1,M,1
705,18,6,Fashion,77.07,39,0,4.0,0,M,1
8447,42,2,Fashion,22.59,14,0,3.5,0,S,0
646,31,369,Fashion,13.61,55,0,3.5,1,M,1
1965,41,77,Fashion,11.29,20,2,4.3,1,L,1
9327,25,97,Fashion,57.31,51,0,3.9,0,M,1
4569,52,88,Home_Decor,20.56,39,0,3.4,0,,0
232,37,4,Electronics,72.86,42,1,4.4,0,,0
9878,18,812,Fashion,23.69,62,0,4.0,0,L,0
3628,44,143,Electronics,34.38,11,1,3.9,1,,1
7849,27,136,Fashion,99.57,6,0,4.6,0,S,0
6922,27,511,Home_Decor,27.19,22,0,3.2,0,,0
5945,40,338,Fashion,83.15,35,0,4.6,1,M,0
4751,48,279,Fashion,30.91,73,0,4.2,0,S,0
9951,45,400,Fashion,18.07,26,0,4.5,0,S,1
7494,35,1063,Fashion,40.31,13,1,4.9,0,L,1
9401,43,924,Fashion,28.43,4,1,4.1,0,M,1
1910,36,269,Electronics,32.66,34,0,3.4,0,,1
4722,41,97,Fashion,299.09,118,1,2.8,0,L,0
9618,20,669,Fashion,12.44,77,0,3.8,0,M,0
7575,26,1013,Home_Decor,14.73,9,0,4.1,0,,0
9118,43,298,Home_Decor,88.7,96,1,3.6,0,,0
4431,18,148,Electronics,24.04,36,0,3.4,1,,0
6589,24,711,Fashion,171.34,12,0,3.8,0,S,0
4137,34,781,Home_Decor,49.89,54,0,4.1,1,,0
1082,30,87,Electronics,43.83,1,1,3.6,0,,0
264,22,620,Fashion,16.99,37,1,4.3,0,S,0
5821,35,542,Electronics,25.33,4,1,2.8,0,,1
4687,25,113,Fashion,20.95,52,0,4.8,0,L,1
9497,49,82,Home_Decor,32.64,30,0,4.2,0,,0
5510,33,172,Fashion,31.96,14,1,4.2,0,XS,1
3797,33,92,Fashion,35.72,38,0,3.6,0,XL,0
5188,37,2070,Home_Decor,18.65,74,1,3.6,0,,1
4072,26,281,Electronics,46.91,126,2,4.3,0,,0
5724,27,1145,Fashion,55.49,66,0,4.5,0,M,0
3653,40,785,Fashion,10.81,63,0,4.5,0,XL,1
9692,31,147,Home_Decor,66.67,70,0,3.5,1,,0
3496,58,179,Fashion,62.75,66,1,4.2,0,XL,0
1382,29,7,Fashion,23.47,32,1,2.6,1,S,0
9202,29,73,Electronics,21.66,52,0,4.2,1,,0
8086,37,495,Electronics,54.14,71,2,4.0,0,,0
6570,50,54,Fashion,19.76,28,1,4.0,0,XL,0
9479,36,125,Home_Decor,28.06,13,0,4.1,0,,0
509,35,517,Electronics,22.98,0,0,3.4,1,,0
6903,40,240,Fashion,19.09,44,0,3.1,0,M,0
2489,35,103,Electronics,40.09,65,0,5.0,0,,0
610,52,428,Electronics,29.73,30,0,4.2,0,,0
6213,29,1,Fashion,19.28,3,0,3.5,0,L,0
7219,21,1475,Fashion,39.71,68,0,5.0,1,S,1
8041,32,276,Electronics,48.21,15,0,4.3,0,,0
6411,40,38,Electronics,10.0,44,2,3.7,1,,1
5008,40,306,Fashion,11.03,51,0,4.3,0,XL,1
1114,40,5,Fashion,38.71,12,0,3.5,0,L,0
9715,40,70,Electronics,51.3,36,0,4.8,0,,0
1090,32,626,Fashion,44.84,1,1,3.7,0,XS,1
9113,47,159,Electronics,23.96,1,0,4.0,1,,0
9073,18,10,Fashion,16.62,59,0,5.0,1,M,1
7289,45,540,Fashion,226.75,134,0,4.1,0,M,1
906,35,273,Fashion,89.1,18,1,3.3,0,XL,0
2482,55,44,Fashion,36.28,56,0,2.3,0,XL,0
9888,30,499,Home_Decor,21.73,8,0,4.2,0,,0
1490,50,340,Fashion,100.68,57,0,3.7,1,M,0
6666,23,848,Fashion,63.78,37,1,3.5,0,M,0
1464,24,195,Home_Decor,10.0,69,0,4.5,0,,0
4620,33,96,Electronics,16.92,36,1,5.0,0,,0
5748,37,877,Fashion,12.64,6,1,4.4,0,L,0
6665,26,326,Fashion,18.35,63,1,3.3,1,XS,0
4783,18,1476,Fashion,21.36,70,0,3.8,0,L,0
3497,44,199,Fashion,20.92,27,0,3.0,0,S,0
4994,41,216,Electronics,38.01,42,1,5.0,1,,1
4011,35,10,Electronics,65.6,73,1,3.8,0,,0
7499,18,221,Home_Decor,18.03,116,0,4.1,0,,1
2832,23,707,Electronics,72.85,28,0,3.6,1,,0
2821,31,153,Fashion,26.25,11,0,4.4,1,M,0
789,34,7,Electronics,133.36,9,1,3.5,0,,1
5744,18,1246,Fashion,37.72,26,2,4.0,0,L,1
3395,58,47,Electronics,45.84,0,0,4.6,0,,1
200,21,71,Electronics,30.5,81,0,2.8,0,,1
8026,33,1478,Fashion,34.81,6,0,4.0,0,M,0
1986,41,436,Electronics,22.62,190,0,4.8,0,,0
7278,34,280,Fashion,45.86,36,1,4.4,1,S,1
5672,35,286,Fashion,48.73,54,0,4.2,0,L,0
3435,62,285,Fashion,55.68,114,0,4.1,1,L,1
6543,18,13,Fashion,26.89,2,1,3.6,1,M,1
9251,25,506,Fashion,24.41,6,0,4.3,1,XL,0
8002,28,172,Fashion,15.81,169,0,5.0,0,S,0
3703,24,323,Fashion,20.21,30,0,3.9,0,XL,1
1309,48,334,Fashion,10.0,15,0,3.6,0,M,0
2621,43,459,Fashion,173.7,102,1,4.1,0,XS,0
2333,18,252,Fashion,64.67,18,0,4.4,0,XXL,1
9510,44,17,Fashion,47.06,53,1,3.9,0,S,1
6585,54,140,Fashion,10.2,14,0,3.1,0,XL,1
7928,36,71,Fashion,16.34,112,0,3.6,0,XS,1
3030,35,448,Fashion,68.6,7,0,3.8,0,S,0
6712,52,483,Home_Decor,48.43,6,2,3.5,0,,0
3805,24,122,Fashion,10.0,31,1,4.2,0,L,1
3534,20,536,Fashion,12.43,52,0,2.8,0,XXL,0
8483,57,443,Electronics,20.24,113,1,3.8,1,,1
5446,32,267,Home_Decor,10.2,35,0,3.8,0,,0
8513,37,61,Fashion,13.88,10,0,3.2,1,L,0
7449,49,146,Fashion,26.59,109,1,4.2,1,XL,1
42,37,145,Fashion,111.08,13,0,4.3,0,M,0
1185,23,1533,Fashion,30.37,202,0,3.9,0,S,1
4922,38,374,Home_Decor,21.75,46,0,3.5,0,,0
3259,49,61,Fashion,56.87,61,1,4.7,0,M,0
457,33,40,Fashion,60.74,154,0,3.2,0,M,0
4732,34,1436,Fashion,16.34,42,0,2.9,1,L,1
6190,50,1362,Fashion,23.06,19,1,4.7,0,M,0
5928,36,947,Fashion,44.25,213,0,3.2,1,M,0
6359,18,83,Home_Decor,19.43,100,0,4.0,0,,1
1311,34,3,Electronics,22.75,166,0,5.0,0,,1
8177,54,1125,Home_Decor,78.78,214,1,3.6,1,,0
5181,37,160,Electronics,12.73,141,2,3.5,0,,1
8547,35,344,Fashion,13.01,17,0,3.7,0,L,0
7515,20,887,Fashion,10.0,91,0,4.0,0,S,0
2656,45,814,Fashion,75.93,75,0,4.5,1,S,0
8518,50,64,Fashion,11.9,19,0,3.6,0,S,0
3407,43,761,Home_Decor,37.04,8,3,3.6,0,,0
389,46,117,Home_Decor,66.94,80,2,4.2,1,,0
7603,40,189,Fashion,85.93,31,2,4.1,1,L,0
2243,58,108,Electronics,55.42,70,1,4.9,0,,0
1726,48,363,Fashion,73.22,9,0,3.5,0,M,1
5458,31,73,Fashion,28.51,34,0,4.2,0,S,0
1678,53,16,Fashion,12.37,122,2,3.3,0,M,0
6612,46,191,Electronics,20.05,68,0,4.4,0,,0
1950,34,175,Fashion,53.91,101,0,3.6,1,M,0
2458,37,116,Home_Decor,10.0,8,1,3.7,0,,0
4832,20,994,Home_Decor,18.95,40,0,4.8,0,,1
7983,34,353,Fashion,13.49,83,1,4.4,1,XL,0
4621,29,462,Home_Decor,21.81,97,1,3.9,0,,0
8694,33,146,Fashion,11.34,24,0,5.0,0,S,0
6045,36,1249,Electronics,253.74,20,2,3.3,0,,1
366,30,37,Fashion,239.61,0,0,3.3,0,XL,1
4356,43,8,Fashion,10.0,81,1,3.9,0,M,0
5235,38,852,Fashion,32.21,13,0,3.9,1,XXL,1
5169,25,20,Fashion,118.61,1,2,3.7,1,XL,1
3390,36,2088,Fashion,41.5,114,0,3.7,1,L,0
8035,31,190,Electronics,19.66,17,1,4.5,1,,0
7246,27,164,Electronics,17.9,60,0,4.1,0,,0
3699,46,387,Electronics,29.48,98,0,4.7,0,,0
4772,23,992,Home_Decor,12.76,65,0,3.3,0,,0
5639,30,255,Fashion,25.95,47,1,4.3,0,L,1
4295,49,491,Fashion,23.59,9,0,3.8,0,L,0
7683,32,121,Fashion,26.03,32,0,3.5,1,M,1
7913,32,634,Fashion,10.0,23,1,4.4,1,L,0
1560,31,3,Electronics,12.93,77,1,3.5,0,,1
4825,34,930,Fashion,13.48,5,1,4.9,0,XXL,0
5794,36,598,Fashion,11.4,132,0,4.3,0,L,1
9689,34,210,Electronics,10.0,27,0,4.4,0,,0
9787,37,538,Fashion,48.32,79,0,3.2,0,XL,0
8927,18,388,Home_Decor,22.53,3,1,3.0,0,,1
4957,32,241,Electronics,35.04,17,0,3.3,0,,0
9813,39,416,Fashion,77.42,14,0,3.8,1,M,0
3762,34,331,Fashion,36.5,95,0,4.4,0,L,0
8142,26,615,Electronics,47.29,131,1,5.0,0,,0
8230,43,40,Fashion,138.46,40,0,3.4,0,S,0
3508,34,121,Electronics,12.39,25,3,4.5,0,,1
169,32,916,Fashion,50.63,32,1,3.1,0,XS,0
7306,18,741,Home_Decor,32.49,46,1,4.0,1,,0
1376,32,27,Fashion,54.34,19,0,3.6,0,L,0
7758,62,280,Electronics,35.71,120,1,4.0,0,,0
191,29,230,Fashion,12.04,0,1,4.7,1,XL,0
4362,25,143,Electronics,41.76,61,0,3.2,0,,0
9770,18,2025,Home_Decor,10.0,0,1,3.1,1,,0
6285,27,826,Fashion,22.14,6,1,3.7,0,L,0
6206,53,34,Fashion,128.81,29,1,4.3,1,XXL,1
979,18,463,Electronics,12.26,4,0,4.5,1,,0
4085,50,78,Fashion,10.0,53,0,4.2,1,S,0
1608,54,83,Electronics,10.0,23,0,4.5,1,,0
365,43,199,Fashion,100.92,5,0,3.8,1,M,0
3312,40,63,Electronics,77.02,3,0,3.9,1,,0
7171,29,63,Home_Decor,21.05,2,0,3.4,0,,0
8331,32,220,Fashion,19.34,15,0,4.3,0,XL,0
4354,18,128,Electronics,13.36,19,0,4.8,0,,0
9652,43,83,Fashion,35.55,131,0,3.2,1,M,0
6767,60,221,Fashion,60.43,4,0,4.5,0,M,0
2895,41,583,Fashion,37.93,15,0,3.8,0,M,1
4679,45,211,Fashion,10.0,16,2,5.0,0,L,0
7153,24,251,Home_Decor,51.51,19,1,3.6,1,,0
1372,55,52,Home_Decor,19.46,5,0,3.3,0,,0
2948,18,134,Fashion,43.37,115,0,4.8,1,M,0
4858,46,295,Home_Decor,52.56,14,1,3.7,0,,1
6311,32,118,Electronics,198.44,53,0,5.0,0,,0
3266,58,9,Electronics,202.95,16,0,3.0,0,,0
7322,33,1084,Fashion,13.85,52,0,4.4,0,XL,0
7054,38,118,Fashion,18.99,16,2,4.7,1,S,1
